scaffold_id	Dim_1	Dim_2	color
scaffold.19298	18.136307	14.142308	1
scaffold.18198	13.286294	16.380142	1
scaffold.15464	13.162538	20.164537	1
scaffold.15870	14.150664	19.741837	1
scaffold.19284	14.150762	19.741838	1
scaffold.20197	17.519058	14.63687	1
scaffold.15801	-7.5648065	21.700165	1
scaffold.15440	-1.5770469	12.527413	1
scaffold.16411	-1.715023	12.201658	1
scaffold.14948	-7.177524	21.582687	1
scaffold.16001	-9.04916	30.181658	1
scaffold.15317	-1.5974956	11.995855	1
scaffold.15619	20.840155	14.35034	1
scaffold.16412	17.61225	14.672921	1
scaffold.15712	-7.622905	21.411427	1
scaffold.15054	-8.914498	30.251972	1
scaffold.17727	12.901304	19.601255	1
scaffold.16852	17.284487	14.984665	1
scaffold.16773	12.902002	19.575813	1
scaffold.15253	12.944432	19.519964	1
scaffold.15892	12.94446	19.519972	1
scaffold.16378	13.078166	19.231037	1
scaffold.15116	-1.6182457	12.668759	1
scaffold.16426	-1.3417342	11.200929	1
scaffold.18189	12.931684	19.526863	1
scaffold.21749	-1.6772015	13.752927	1
scaffold.17441	-9.613023	20.14668	1
scaffold.27520	-29.409706	0.12604669	1
scaffold.22885	-25.094637	6.5842285	1
scaffold.25752	-24.96539	6.7077374	1
scaffold.22590	-25.201416	6.528032	1
scaffold.22888	-23.370316	3.967328	1
scaffold.23206	-23.742008	4.045877	1
scaffold.34162	-15.794512	7.809389	1
scaffold.14832	-0.6412525	17.896936	1
scaffold.14834	-0.6761482	17.914827	1
scaffold.15793	-1.0200554	18.001196	1
scaffold.15272	7.584653	16.259731	1
scaffold.16591	9.244839	15.725751	1
scaffold.24476	-11.766729	5.9831204	1
scaffold.24491	-11.585305	6.0963173	1
scaffold.25846	-11.395577	6.2206616	1
scaffold.23662	-12.47277	5.779585	1
scaffold.22225	-11.647454	6.044824	1
scaffold.60745	7.551706	9.855612	2
scaffold.60821	13.843951	20.555746	2
scaffold.61927	13.843505	20.555056	2
scaffold.60717	-7.965992	-25.024372	2
scaffold.64681	18.274088	13.647108	2
scaffold.62040	11.921726	20.24207	2
scaffold.61009	11.92265	20.24265	2
scaffold.62033	10.624896	19.929903	2
scaffold.65051	10.625158	19.929945	2
scaffold.65392	14.6700735	19.27104	2
scaffold.62796	14.670513	19.271185	2
scaffold.63713	-6.7345314	21.828346	2
scaffold.59998	-2.7034621	27.378166	2
scaffold.61155	13.670889	20.647226	2
scaffold.60103	13.989121	20.677986	2
scaffold.60092	14.009637	20.695827	2
scaffold.62031	13.68361	20.715471	2
scaffold.61760	13.954445	20.30222	2
scaffold.66619	17.588139	15.536164	2
scaffold.66137	17.588371	15.536436	2
scaffold.70532	13.464845	20.411757	2
scaffold.63151	18.258322	13.812086	2
scaffold.66124	-8.354671	-25.27276	2
scaffold.61657	-10.522437	31.130749	2
scaffold.81887	-14.387834	12.679668	2
scaffold.78828	-27.94535	13.867259	2
scaffold.78832	-33.720364	6.9566045	2
scaffold.78827	-27.475908	0.69809014	2
scaffold.104851	37.56012	24.009598	2
scaffold.117068	16.572384	14.465524	2
scaffold.131240	37.52921	23.712534	2
scaffold.59848	-0.33458313	17.538788	2
scaffold.60358	7.366468	17.678354	2
scaffold.62291	9.970168	14.424044	2
scaffold.60754	-1.7362208	18.005518	2
scaffold.78877	-10.937124	6.413403	2
scaffold.85317	-10.8289	7.369782	2
scaffold.117198	37.627487	23.671373	2
scaffold.73504	19.12258	15.375759	2
scaffold.63674	10.475543	19.884338	2
scaffold.63779	-8.776714	29.059935	2
scaffold.61535	-6.543246	22.757553	2
scaffold.78018	-6.511138	22.623718	2
scaffold.70115	-8.847818	29.758005	2
scaffold.71034	17.682201	15.4471445	2
scaffold.65390	-8.008107	22.776573	2
scaffold.67877	-10.299917	31.278572	2
scaffold.62731	-8.039987	22.750858	2
scaffold.60676	20.491459	15.795464	2
scaffold.61006	-8.619523	29.096756	2
scaffold.61290	-10.213726	31.059893	2
scaffold.65095	12.000068	19.963465	2
scaffold.60652	12.06129	20.136946	2
scaffold.63175	-8.25822	31.536312	2
scaffold.62287	-7.591654	22.9416	2
scaffold.62346	-8.25713	-25.097672	2
scaffold.64488	-7.8116665	-24.802385	2
scaffold.61731	-10.183222	34.316624	2
scaffold.90794	-20.962305	-5.553724	2
scaffold.82578	-26.935223	5.376964	2
scaffold.78868	-21.74391	7.0647388	2
scaffold.80409	-26.746042	16.797922	2
scaffold.79837	-25.665073	1.9898413	2
scaffold.81737	-25.211424	39.760784	2
scaffold.79578	-26.193317	-0.5471678	2
scaffold.81258	-32.312115	7.486579	2
scaffold.80295	-22.209925	4.469917	2
scaffold.83236	-28.29526	12.021505	2
scaffold.79653	-22.887377	3.922568	2
scaffold.85413	-31.998705	6.9285455	2
scaffold.79925	-33.829468	-1.1792445	2
scaffold.80298	-30.07042	10.876248	2
scaffold.82426	-32.732044	-0.98974276	2
scaffold.94734	39.59864	20.940712	2
scaffold.102134	35.481506	10.039946	2
scaffold.103930	34.31118	9.71524	2
scaffold.114145	35.648525	8.535646	2
scaffold.157204	-27.992163	13.170687	2
scaffold.157206	-31.540247	8.174242	2
scaffold.78016	-0.33864108	17.769848	2
scaffold.61144	7.3363824	17.695341	2
scaffold.60166	7.3863406	17.649214	2
scaffold.61825	7.3785343	17.681152	2
scaffold.64545	-17.891945	26.283882	2
scaffold.60812	9.974119	14.388005	2
scaffold.60730	-19.649063	27.209034	2
scaffold.61010	7.0764713	17.603098	2
scaffold.61854	-4.551783	16.902767	2
scaffold.62873	1.0763476	28.583834	2
scaffold.84640	-18.060087	25.866095	2
scaffold.81618	-4.8540773	16.758268	2
scaffold.106168	35.6656	8.537103	2
scaffold.59999	-2.757484	27.2996	2
scaffold.67128	-34.206997	23.393759	2
scaffold.70783	-32.773388	24.60734	2
scaffold.70260	13.755135	18.950367	2
scaffold.70143	-4.1072507	4.089449	2
scaffold.86650	-4.945101	3.613108	2
scaffold.81952	-4.926455	4.414684	2
scaffold.65494	-25.961683	41.01488	2
scaffold.61146	19.7678	15.465174	2
scaffold.87542	-50.740757	7.878594	3
scaffold.112278	-35.683918	-21.64981	3
scaffold.110934	-35.78015	-22.781975	3
scaffold.95547	0.9391347	-29.799036	3
scaffold.101307	8.97978	-30.580212	3
scaffold.84460	13.184276	-30.278706	3
scaffold.62313	16.895624	1.7288872	3
scaffold.169097	6.5487313	-19.421398	3
scaffold.147341	-15.496518	-36.382828	3
scaffold.62147	-18.675394	34.11558	3
scaffold.103049	-20.650679	5.359121	3
scaffold.67311	10.230462	-1.1490656	3
scaffold.61349	33.093834	38.120102	3
scaffold.102975	4.808599	-29.323965	3
scaffold.111504	-16.673475	-19.331036	3
scaffold.107219	-16.878807	-19.508032	3
scaffold.104864	-40.945213	6.678219	3
scaffold.134824	-32.445942	-25.939058	3
scaffold.92174	-42.031418	6.6299186	3
scaffold.101000	2.1843367	-35.13475	3
scaffold.109634	-13.485842	-27.580317	3
scaffold.169220	-17.387714	-38.499187	3
scaffold.64660	31.270142	37.814587	3
scaffold.68796	-4.0231915	8.80619	3
scaffold.85769	32.46757	37.490448	3
scaffold.70858	22.382027	-25.612436	3
scaffold.85194	37.25332	-32.233078	3
scaffold.80732	37.25332	-32.233078	3
scaffold.83591	39.32229	-28.54482	3
scaffold.95420	4.399206	-32.06199	3
scaffold.104478	21.591736	-7.6329994	3
scaffold.64390	29.395027	-19.909811	3
scaffold.61587	18.824171	-20.192799	3
scaffold.79022	-20.053463	-31.554794	3
scaffold.93235	-42.281906	4.997377	3
scaffold.111295	4.914152	-29.59136	3
scaffold.100938	3.6727755	-28.698114	3
scaffold.112112	-12.549937	-26.779467	3
scaffold.102575	-10.9136915	-34.722733	3
scaffold.60631	0.09619194	4.287838	3
scaffold.86062	-14.7433405	-19.226662	3
scaffold.109486	-12.695669	-27.747408	3
scaffold.110488	-22.921867	-20.134115	3
scaffold.109280	-16.282887	-19.970734	3
scaffold.109236	-13.311862	-27.057413	3
scaffold.109241	-16.97686	-18.415243	3
scaffold.135711	-16.952936	-18.887182	3
scaffold.109167	-10.861795	-34.920723	3
scaffold.111244	-19.075035	-33.07314	3
scaffold.111053	-15.141434	-20.609865	3
scaffold.94442	-16.052338	-18.58217	3
scaffold.109702	-21.088552	-16.170977	3
scaffold.73771	34.74987	-34.804363	3
scaffold.80915	19.834269	-26.175217	3
scaffold.80916	19.834269	-26.175217	3
scaffold.80610	-3.5978367	-17.631708	3
scaffold.102519	-6.7486486	-15.63219	3
scaffold.100896	-15.561665	-41.748962	3
scaffold.62833	5.977704	0.18720423	3
scaffold.84437	-0.4808968	-5.79517	3
scaffold.109751	-5.131276	-14.721921	3
scaffold.109434	-5.1098824	-18.141237	3
scaffold.107004	-6.801734	-15.642633	3
scaffold.65855	5.4374704	0.20136125	3
scaffold.89606	-12.122579	-14.242057	3
scaffold.85527	-11.368831	-11.803721	3
scaffold.110268	-4.0722303	-14.508815	3
scaffold.66801	6.4071307	0.012253041	3
scaffold.66498	5.4956145	0.049181662	3
scaffold.85798	7.089832	-0.81364274	3
scaffold.84439	-0.4775295	-5.7717667	3
scaffold.109064	-3.373741	-14.995065	3
scaffold.109206	-5.1524324	-14.583545	3
scaffold.67690	8.069513	-2.3072653	3
scaffold.109324	-4.386761	-15.402254	3
scaffold.84266	-11.211666	-14.006143	3
scaffold.110601	-11.099771	-14.129427	3
scaffold.118382	-6.79716	-15.934058	3
scaffold.67020	4.664481	5.683776	3
scaffold.89440	-11.896166	-13.081753	3
scaffold.98426	-12.385313	-18.074661	3
scaffold.109679	-11.32965	-13.05867	3
scaffold.65411	5.8843	-0.05387504	3
scaffold.83719	-12.125383	-14.016151	3
scaffold.67084	6.0953474	-0.19979589	3
scaffold.88089	6.9281406	-0.9127246	3
scaffold.67178	8.006595	-2.370911	3
scaffold.135670	-32.974747	-25.764313	3
scaffold.137796	-11.573732	-15.593553	3
scaffold.134205	-32.820354	-26.619926	3
scaffold.82762	12.585305	12.660787	3
scaffold.88302	-21.36979	-17.81978	3
scaffold.109521	-21.379416	-17.736074	3
scaffold.86061	-21.375404	-17.815012	3
scaffold.94706	-42.131584	6.366853	3
scaffold.107179	-41.31561	4.349353	3
scaffold.138604	-17.111526	-16.983501	3
scaffold.110264	-17.050306	-16.867895	3
scaffold.109066	-22.744274	-19.440931	3
scaffold.87457	-46.141285	5.618068	3
scaffold.84254	2.6332617	2.7324798	3
scaffold.141364	16.841059	15.598966	4
scaffold.163336	-32.946434	12.959335	4
scaffold.162848	-19.90034	3.5886283	4
scaffold.162600	-3.6778018	-38.455967	4
scaffold.162860	-19.889284	3.6510837	4
scaffold.134056	-11.744737	46.218002	4
scaffold.162853	-21.716211	1.3956789	4
scaffold.159193	-3.6778135	-38.447002	4
scaffold.163046	-21.638727	1.7770908	4
scaffold.164087	-21.69566	0.8165323	4
scaffold.164121	-21.659452	1.7628837	4
scaffold.153700	-22.281076	6.650229	4
scaffold.133233	-11.709264	46.23561	4
scaffold.143176	8.732392	18.071123	4
scaffold.163887	-3.6830657	-38.459625	4
scaffold.155289	-22.271091	6.6820683	4
scaffold.225136	3.0291495	-19.23978	4
scaffold.129583	8.736637	18.072447	4
scaffold.142884	8.748522	18.067444	4
scaffold.222371	-19.858831	3.7651901	4
scaffold.222441	-21.640728	0.39427596	4
scaffold.189282	-25.796127	1.1394616	4
scaffold.140398	3.6904092	-46.18196	4
scaffold.138445	3.8392532	-46.040302	4
scaffold.140381	3.8829854	-46.08572	4
scaffold.140303	3.8603866	-46.015705	4
scaffold.127875	22.735968	1.0979686	4
scaffold.128419	39.12356	21.038517	4
scaffold.158334	-27.482635	13.964685	4
scaffold.156946	-10.1386385	-6.7149334	4
scaffold.187934	28.700281	25.462776	4
scaffold.162627	-28.425182	16.091372	4
scaffold.205084	-6.693725	20.796259	4
scaffold.234112	-28.11657	13.159862	4
scaffold.151512	0.11439104	12.966136	4
scaffold.130110	8.183044	12.738989	4
scaffold.139282	-7.458894	32.928833	4
scaffold.140019	22.700459	1.0825262	4
scaffold.193639	24.737364	-1.9103353	4
scaffold.159254	-27.577038	14.006596	4
scaffold.163582	-21.029947	-1.5350176	4
scaffold.133705	7.286398	17.884817	4
scaffold.145701	7.2045	17.955135	4
scaffold.125758	7.4612	17.998466	4
scaffold.125754	7.355914	17.868725	4
scaffold.165929	-18.370546	3.881069	4
scaffold.160854	-20.714985	0.44314075	4
scaffold.212091	-6.7063932	20.796667	4
scaffold.160962	-11.015171	6.4168277	4
scaffold.162264	-18.246761	4.001733	4
scaffold.181671	-12.978521	-1.3705682	4
scaffold.160878	-19.113619	4.1424794	4
scaffold.154249	-42.70086	25.928902	4
scaffold.141087	15.482998	14.7288	4
scaffold.127660	-24.408289	35.129524	4
scaffold.164508	-33.95471	17.175144	4
scaffold.166409	-33.13725	17.667023	4
scaffold.127666	-18.138554	44.28291	4
scaffold.135314	-28.104887	27.035946	4
scaffold.132222	4.2749	24.336048	4
scaffold.131151	0.7217849	35.690575	4
scaffold.164175	-22.84462	7.114408	4
scaffold.162551	-33.139492	17.69434	4
scaffold.164022	-33.121033	17.727701	4
scaffold.151984	19.234627	15.185625	4
scaffold.134903	-29.22233	26.595371	4
scaffold.131403	-31.435715	26.858112	4
scaffold.136428	-33.95034	22.993706	4
scaffold.152009	-2.0894918	28.146305	4
scaffold.137507	7.7710853	5.613109	4
scaffold.131273	-2.4656022	36.294056	4
scaffold.139346	13.225939	21.450285	4
scaffold.131278	9.963561	14.963484	4
scaffold.136212	-55.785492	10.251679	4
scaffold.139600	4.3984456	24.491182	4
scaffold.152287	10.348459	19.996286	4
scaffold.151867	-2.042631	28.195316	4
scaffold.134544	-2.6898994	36.30415	4
scaffold.142738	-0.15210645	34.546963	4
scaffold.142860	9.990411	14.668067	4
scaffold.132394	7.05413	18.34842	4
scaffold.231822	-36.342533	17.992203	4
scaffold.135262	-3.3850508	36.137897	4
scaffold.150807	2.3383117	37.45718	4
scaffold.132593	7.024257	18.408012	4
scaffold.126642	1.683531	31.618555	4
scaffold.150802	2.6825476	37.376736	4
scaffold.150808	2.3707259	37.46167	4
scaffold.150805	2.4213965	37.448456	4
scaffold.186534	-35.14321	18.688934	4
scaffold.186533	-9.124693	-9.195249	4
scaffold.187513	-35.648403	18.252228	4
scaffold.187512	-41.309853	-16.54126	4
scaffold.192931	-39.9995	17.54139	4
scaffold.188089	8.061461	12.465055	4
scaffold.150813	2.373487	37.460712	4
scaffold.135376	0.91164035	33.13943	4
scaffold.192247	-35.64541	18.289675	4
scaffold.189278	-41.3239	-16.489788	4
scaffold.201471	-41.325222	-16.497898	4
scaffold.187863	-41.250233	-16.555922	4
scaffold.287696	-47.027046	-11.358522	5
scaffold.162773	-7.6362214	0.91677696	5
scaffold.223888	-41.415295	-11.88312	5
scaffold.226610	-47.50623	-8.482041	5
scaffold.224655	-37.098816	11.258524	5
scaffold.181658	-6.471741	-0.094795726	5
scaffold.185724	27.38067	-23.117502	5
scaffold.162472	-7.7188344	1.1263007	5
scaffold.181666	5.2534766	-42.1779	5
scaffold.158610	-3.5195796	-0.06855674	5
scaffold.182508	5.272335	-42.160923	5
scaffold.181801	5.280036	-42.166946	5
scaffold.181900	5.268504	-42.163124	5
scaffold.182058	5.268501	-42.16308	5
scaffold.183656	-43.060143	-3.7067983	5
scaffold.224455	-44.625446	-17.487776	5
scaffold.221516	-45.257797	-18.790304	5
scaffold.127260	-4.078466	35.078716	5
scaffold.151856	9.60069	17.580685	5
scaffold.161907	-26.822855	46.930893	5
scaffold.212856	-43.051617	-27.048872	5
scaffold.181883	-4.168824	-25.537535	5
scaffold.202301	2.7494454	-23.711052	5
scaffold.160180	-14.718979	-18.5281	5
scaffold.161173	-14.719019	-18.52818	5
scaffold.194412	33.509438	8.3963785	5
scaffold.195083	33.497116	8.365831	5
scaffold.226879	-6.6872277	-29.002625	5
scaffold.193128	-6.866715	-28.979877	5
scaffold.174837	5.784325	-4.94284	5
scaffold.155638	5.7513633	-4.8476305	5
scaffold.192321	-6.7793665	-29.174274	5
scaffold.169610	5.7671885	1.3869718	5
scaffold.153647	-12.940354	-34.23492	5
scaffold.155068	-12.732699	-34.239956	5
scaffold.153834	1.1286299	-28.922844	5
scaffold.153557	-13.181161	-34.464355	5
scaffold.137138	10.359108	-1.543348	5
scaffold.189157	-41.679287	7.0985594	5
scaffold.130307	-9.12334	10.434727	5
scaffold.126293	21.218426	-1.4414061	5
scaffold.126292	21.218473	-1.4414232	5
scaffold.164109	-15.533502	-21.270695	5
scaffold.188439	-26.414818	-6.195635	5
scaffold.192677	-6.743831	-29.22963	5
scaffold.195154	-5.057582	-28.918621	5
scaffold.192958	-4.936467	-28.80632	5
scaffold.126111	5.7695203	1.1256756	5
scaffold.130309	-9.023603	10.292175	5
scaffold.130308	-8.998221	10.162533	5
scaffold.165004	-9.782168	15.8200655	5
scaffold.163217	-9.551867	10.612051	5
scaffold.224135	-6.3531637	-29.292473	5
scaffold.130946	-9.437218	16.261774	5
scaffold.162959	-49.130497	7.269651	5
scaffold.136659	13.567108	-11.742572	5
scaffold.171567	-28.751085	-21.58264	5
scaffold.162631	0.9432276	-29.754215	5
scaffold.195148	-27.938913	-1.5263332	5
scaffold.200436	-38.583633	7.41649	5
scaffold.200935	-38.628414	7.423017	5
scaffold.200917	-6.69806	-28.920088	5
scaffold.193269	-23.945702	9.83571	5
scaffold.192562	-31.533676	4.9207287	5
scaffold.214350	-15.436355	-26.877115	5
scaffold.224731	-6.6345067	-29.060907	5
scaffold.163390	-34.32709	1.89127	5
scaffold.162916	-32.143276	4.1549883	5
scaffold.192657	-33.656254	-8.876822	5
scaffold.195183	-5.0698533	-28.999866	5
scaffold.183580	3.390546	1.6988187	5
scaffold.163454	-49.516823	5.210292	5
scaffold.162497	-48.420486	5.128872	5
scaffold.171079	11.364348	-29.904175	5
scaffold.164643	-49.89741	14.368922	5
scaffold.162817	-48.41643	14.804403	5
scaffold.178381	-28.963436	-5.857811	5
scaffold.165037	9.66929	-24.75881	5
scaffold.140253	-9.009394	15.846685	5
scaffold.145485	6.3268905	1.5860567	5
scaffold.149322	5.338629	-0.40673712	5
scaffold.158667	-16.550406	-1.5130911	5
scaffold.196953	-19.06519	-1.2632453	5
scaffold.159908	-18.707241	8.592761	5
scaffold.181451	-27.998295	24.70538	5
scaffold.166315	-48.63848	5.3277826	5
scaffold.162901	-48.677345	5.4212427	5
scaffold.158670	-16.511396	-1.4055314	5
scaffold.162487	-17.73285	1.6568105	5
scaffold.200443	22.810589	-13.765651	5
scaffold.228187	-18.58025	-25.63418	5
scaffold.161052	-9.777587	-14.091549	5
scaffold.140216	-8.982773	15.854919	5
scaffold.162747	-12.858077	-9.752772	5
scaffold.173564	-37.0433	7.4689345	5
scaffold.163579	-9.461636	10.626392	5
scaffold.194106	-4.97605	-12.119886	5
scaffold.172020	-24.097471	-11.287447	5
scaffold.172018	-24.039848	-11.296475	5
scaffold.159971	-21.627823	-5.613324	5
scaffold.164698	-51.26321	7.0572925	5
scaffold.243621	-24.674374	31.809534	6
scaffold.243681	10.834625	47.21466	6
scaffold.234536	17.478495	48.587887	6
scaffold.231711	5.868083	49.24436	6
scaffold.243194	-24.674152	31.843327	6
scaffold.235153	17.480558	48.618126	6
scaffold.243270	-0.23340243	43.22097	6
scaffold.232847	27.751225	22.69977	6
scaffold.231123	22.330837	32.973118	6
scaffold.217298	12.309983	32.781918	6
scaffold.223531	22.335398	-38.052032	6
scaffold.269851	30.042818	-2.7396884	6
scaffold.214198	1.792651	-0.32155037	6
scaffold.222863	45.800453	-7.845366	6
scaffold.216626	9.044399	37.02065	6
scaffold.243428	22.902071	43.85997	6
scaffold.280558	41.31981	28.324831	6
scaffold.294351	41.921852	28.376694	6
scaffold.242466	6.7498107	40.284393	6
scaffold.218623	29.078375	20.644783	6
scaffold.242061	17.745325	48.86023	6
scaffold.214805	23.729225	27.900251	6
scaffold.218179	49.384014	4.2694435	6
scaffold.216291	23.614075	27.895374	6
scaffold.219305	31.7689	27.573439	6
scaffold.219657	29.634466	27.767721	6
scaffold.216296	23.765663	27.911509	6
scaffold.216290	23.840086	27.947857	6
scaffold.224832	49.81206	4.118855	6
scaffold.224837	22.475584	32.274998	6
scaffold.222249	51.60947	8.649538	6
scaffold.225576	24.263344	36.012524	6
scaffold.233671	19.53707	28.40161	6
scaffold.235175	7.3067203	27.32117	6
scaffold.274897	5.805046	-49.944107	6
scaffold.274890	5.7657914	-49.900105	6
scaffold.275621	5.965198	-50.604244	6
scaffold.215053	14.748854	28.443645	6
scaffold.215057	14.889365	28.351122	6
scaffold.233451	19.467907	31.210854	6
scaffold.221098	7.351049	27.392305	6
scaffold.223532	7.4857364	22.710953	6
scaffold.214325	19.336409	30.990387	6
scaffold.229642	13.334065	31.548151	6
scaffold.215052	-32.290028	37.296238	6
scaffold.216100	-32.324566	37.195568	6
scaffold.221845	-30.88814	38.31295	6
scaffold.218160	12.1434355	40.200676	6
scaffold.219303	-38.316906	25.489906	6
scaffold.230578	-30.968988	38.344658	6
scaffold.294698	28.69158	25.571844	6
scaffold.221172	-8.050162	5.0459347	6
scaffold.276879	-16.349495	22.6028	6
scaffold.222170	-32.871418	37.31798	6
scaffold.231445	-33.00857	37.284184	6
scaffold.241256	-0.38679397	39.6905	6
scaffold.219659	-30.907846	38.436832	6
scaffold.241257	-0.19601193	39.553223	6
scaffold.226496	-0.5998761	24.499119	6
scaffold.243096	-38.318916	25.48798	6
scaffold.216693	-5.668624	51.969337	6
scaffold.218418	8.527288	38.46009	6
scaffold.282645	25.149052	16.779865	6
scaffold.235266	10.951187	33.007015	6
scaffold.235427	-1.9901185	24.762964	6
scaffold.223708	21.24949	24.757332	6
scaffold.220091	-1.7115823	49.878075	6
scaffold.225749	-2.2786958	46.894833	6
scaffold.219274	2.4837146	35.350433	6
scaffold.243333	51.81296	-27.928982	6
scaffold.243250	52.059505	-27.9455	6
scaffold.272697	52.094948	-27.918827	6
scaffold.252451	51.877636	-19.294165	6
scaffold.273179	52.24735	-27.714237	6
scaffold.272375	52.452217	-27.92469	6
scaffold.218835	19.113415	-31.778624	6
scaffold.250454	30.514542	45.822094	6
scaffold.226474	25.300083	36.32007	6
scaffold.214284	35.54932	29.084427	6
scaffold.252509	20.808289	26.579529	6
scaffold.265009	21.912472	-35.77282	6
scaffold.221456	46.10322	4.9258566	6
scaffold.252990	44.28663	5.1342635	6
scaffold.218130	20.446686	29.837132	6
scaffold.234541	48.055325	15.853953	6
scaffold.234602	48.424168	16.068335	6
scaffold.241905	16.117321	9.272481	6
scaffold.260476	52.604843	-2.0498364	6
scaffold.272203	22.85055	40.369198	6
scaffold.272199	22.852715	40.36493	6
scaffold.223137	20.225565	45.246998	6
scaffold.217162	20.213	45.229862	6
scaffold.220050	20.212093	45.22645	6
scaffold.265123	20.200842	45.22009	6
scaffold.214263	20.173746	45.16487	6
scaffold.220053	20.174053	45.165672	6
scaffold.216061	20.048822	44.887405	6
scaffold.265773	26.32016	39.726116	6
scaffold.265776	26.319994	39.804455	6
scaffold.235398	26.431366	39.91227	6
scaffold.218793	30.304403	20.9234	6
scaffold.326147	23.104229	15.999814	7
scaffold.346508	22.973629	-34.358864	7
scaffold.332830	54.704647	14.533695	7
scaffold.367361	55.136086	-2.328635	7
scaffold.321987	31.89408	-42.669006	7
scaffold.350266	14.116119	-33.35596	7
scaffold.360538	-17.816181	2.9640934	7
scaffold.369463	18.710987	-38.976505	7
scaffold.350050	-9.662809	-30.508413	7
scaffold.350755	9.54825	28.588194	7
scaffold.350948	9.549035	28.587864	7
scaffold.337535	-19.693747	4.8533897	7
scaffold.326821	-25.003876	14.205361	7
scaffold.336941	-19.693895	4.851691	7
scaffold.369068	22.960554	-34.36654	7
scaffold.356559	10.745448	7.030758	7
scaffold.306149	8.146546	-7.328108	7
scaffold.331860	8.143229	-7.3249416	7
scaffold.339077	18.724363	-35.913773	7
scaffold.309805	22.457228	-0.20625384	7
scaffold.387199	10.743642	7.027817	7
scaffold.302988	16.533297	-11.865055	7
scaffold.315743	16.11166	-21.642736	7
scaffold.303921	24.127844	19.449902	7
scaffold.351556	14.112852	-33.35944	7
scaffold.303941	7.062459	-48.668293	7
scaffold.317934	52.94478	-2.7566025	7
scaffold.337150	18.000685	-28.390614	7
scaffold.318030	15.25317	14.134755	7
scaffold.360898	42.41083	-8.063295	7
scaffold.337590	-13.3913765	-21.678757	7
scaffold.302870	52.748444	-2.7392983	7
scaffold.338575	44.428566	0.847026	7
scaffold.323443	-2.4467437	-53.431175	7
scaffold.307262	5.7184553	27.959267	7
scaffold.326897	22.509312	42.8936	7
scaffold.318737	22.61277	44.065994	7
scaffold.338074	-9.765704	-31.056423	7
scaffold.324202	12.267197	15.073088	7
scaffold.317937	34.573658	-34.857502	7
scaffold.303018	16.351677	-11.753377	7
scaffold.303017	16.346308	-11.763429	7
scaffold.303010	16.348633	-11.766733	7
scaffold.326599	4.6635633	46.870464	7
scaffold.304268	-9.738128	26.68976	7
scaffold.337726	-8.890774	-14.642556	7
scaffold.354132	-24.097893	21.855267	7
scaffold.354123	-24.082603	21.918459	7
scaffold.350310	-31.987764	40.4179	7
scaffold.350355	-31.990126	40.410023	7
scaffold.361701	-19.755135	4.680359	7
scaffold.336989	19.746399	-39.288513	7
