scaffold_id	Dim_1	Dim_2	color
scaffold.66137	4.532224	22.765667	2
scaffold.70532	6.5638723	24.053106	2
scaffold.63151	6.002499	21.735073	2
scaffold.66124	-4.5366683	0.9208359	2
scaffold.61657	-24.728722	19.862535	2
scaffold.81887	-18.503462	2.5206108	2
scaffold.78828	-30.71257	-4.435942	2
scaffold.78832	-37.94836	-13.348991	2
scaffold.78827	-24.495848	-15.372752	2
scaffold.104851	17.549225	47.42138	2
scaffold.117068	3.3031397	22.475027	2
scaffold.131240	17.708132	47.30655	2
scaffold.59848	-7.4602437	15.790682	2
scaffold.60358	-3.0463703	19.13221	2
scaffold.62291	0.1894346	17.019222	2
scaffold.60754	-8.807044	14.878226	2
scaffold.78877	-12.262402	-2.2820766	2
scaffold.85317	-12.416633	-1.2389363	2
scaffold.117198	17.811047	47.0041	2
scaffold.73504	5.1749067	22.60926	2
scaffold.63674	-0.92962426	21.795912	2
scaffold.63779	-22.085255	19.228645	2
scaffold.61535	-12.937103	13.53659	2
scaffold.78018	-12.86845	13.543367	2
scaffold.70115	-22.54932	19.644093	2
scaffold.71034	4.62544	22.829506	2
scaffold.65390	-14.22744	13.636024	2
scaffold.67877	-24.567736	20.115406	2
scaffold.62731	-14.260799	13.5823145	2
scaffold.60676	9.060843	28.139471	2
scaffold.61006	-22.068928	19.308222	2
scaffold.61290	-31.93836	4.228966	2
scaffold.65095	7.176518	24.658943	2
scaffold.60652	6.8998284	24.725504	2
scaffold.63175	-27.401237	16.644032	2
scaffold.62287	-13.758825	14.068528	2
scaffold.62346	-4.445092	0.9893828	2
scaffold.64488	-3.9868045	0.8721514	2
scaffold.61731	-26.31865	22.609179	2
scaffold.90794	-14.463167	-15.879129	2
scaffold.82578	-26.430721	-11.859167	2
scaffold.78868	-19.76684	2.9529362	2
scaffold.80409	-31.841593	-0.575779	2
scaffold.79837	-23.002617	-13.308503	2
scaffold.81737	-44.212036	21.951908	2
scaffold.79578	-22.462223	-16.152231	2
scaffold.81258	-35.47796	-11.695691	2
scaffold.80295	-22.05344	-9.457866	2
scaffold.83236	-30.931622	-5.8478055	2
scaffold.79653	-21.831776	-10.09237	2
scaffold.85413	-33.533634	-11.540966	2
scaffold.79925	-28.877998	-17.518177	2
scaffold.80298	-32.731533	-8.29229	2
scaffold.82426	-27.899652	-16.593704	2
scaffold.94734	14.353028	35.186504	2
scaffold.102134	25.013731	28.101341	2
scaffold.103930	25.124432	26.970737	2
scaffold.114145	25.84708	31.51351	2
scaffold.157204	-30.14102	-5.129941	2
scaffold.157206	-34.55619	-11.07894	2
scaffold.78016	-7.6383877	15.953948	2
scaffold.61144	-3.3660903	19.166346	2
scaffold.60166	-3.3478785	19.12282	2
scaffold.61825	-3.0813124	19.170113	2
scaffold.64545	-30.458315	11.728461	2
scaffold.60812	0.025323663	17.139683	2
scaffold.60730	-32.943245	11.710981	2
scaffold.61010	-3.5476859	19.099258	2
scaffold.61854	-12.118939	18.826746	2
scaffold.62873	-14.059036	25.84604	2
scaffold.84640	-30.2801	11.317766	2
scaffold.81618	-12.5984	-0.765958	2
scaffold.106168	25.818686	31.567276	2
scaffold.59999	-14.975239	22.203468	2
scaffold.67128	-44.39524	-10.578002	2
scaffold.70783	-51.60892	-2.4673426	2
scaffold.70260	8.88503	24.789436	2
scaffold.70143	3.3197076	11.335583	2
scaffold.86650	1.9711564	-4.6575108	2
scaffold.81952	2.6045082	10.364734	2
scaffold.65494	-45.635544	22.425474	2
scaffold.61146	5.287653	22.923859	2
scaffold.87542	-49.91353	-13.490087	3
scaffold.112278	-20.734062	-38.78852	3
scaffold.110934	-20.19155	-39.72573	3
scaffold.95547	17.973057	-26.226303	3
scaffold.101307	25.252508	-21.696173	3
scaffold.84460	32.53847	-18.813036	3
scaffold.62313	7.8688254	11.007736	3
scaffold.169097	15.641875	-14.298015	3
scaffold.147341	8.247196	-39.92454	3
scaffold.62147	-33.64201	18.000303	3
scaffold.103049	-19.939972	-8.196213	3
scaffold.67311	9.722274	1.0680212	3
scaffold.61349	6.1835656	54.243443	3
scaffold.102975	21.331629	-23.841522	3
scaffold.111504	-3.4557903	-32.08261	3
scaffold.107219	-3.640028	-32.151825	3
scaffold.104864	-41.678303	-19.214369	3
scaffold.134824	-15.389458	-40.3418	3
scaffold.92174	-42.861946	-19.62123	3
scaffold.101000	-6.104665	-54.522137	3
scaffold.109634	2.4505806	-33.627186	3
scaffold.169220	9.594265	-42.210495	3
scaffold.64660	4.917297	52.80931	3
scaffold.68796	-6.135141	6.48305	3
scaffold.85769	6.066526	52.81198	3
scaffold.70858	35.025906	-3.197933	3
scaffold.85194	53.40553	-0.27581525	3
scaffold.80732	53.40553	-0.27581525	3
scaffold.83591	52.43178	2.5697787	3
scaffold.95420	22.515318	-26.391834	3
scaffold.104478	21.596985	7.120062	3
scaffold.64390	52.21583	2.2194273	3
scaffold.61587	26.955925	-9.0422325	3
scaffold.79022	4.6174774	-44.38374	3
scaffold.93235	-42.88863	-21.322195	3
scaffold.111295	21.551777	-23.797157	3
scaffold.100938	18.984045	-23.76627	3
scaffold.112112	1.3613343	-34.228607	3
scaffold.102575	11.506521	-35.50316	3
scaffold.60631	1.5837089	6.341153	3
scaffold.86062	-4.277967	-34.0524	3
scaffold.109486	2.317229	-34.608295	3
scaffold.110488	-9.635325	-32.01114	3
scaffold.109280	-2.9570627	-32.741024	3
scaffold.109236	1.7544389	-33.74154	3
scaffold.109241	-3.9868345	-31.323215	3
scaffold.135711	-3.5674777	-31.627686	3
scaffold.109167	11.580338	-35.4364	3
scaffold.111244	5.992065	-43.89483	3
scaffold.111053	-0.8413371	-33.656704	3
scaffold.94442	-3.4284601	-30.80158	3
scaffold.109702	-11.588021	-28.459248	3
scaffold.73771	39.216244	-6.434587	3
scaffold.80915	25.825237	-8.994075	3
scaffold.80916	25.825209	-8.994146	3
scaffold.80610	6.3905764	-17.745628	3
scaffold.102519	2.9905527	-18.658566	3
scaffold.100896	11.038216	-46.483547	3
scaffold.62833	6.522275	1.0033376	3
scaffold.84437	3.7087514	-8.601529	3
scaffold.109751	1.67951	-20.165752	3
scaffold.109434	5.9404182	-19.283278	3
scaffold.107004	2.9677155	-18.717798	3
scaffold.65855	6.7489944	1.2453338	3
scaffold.89606	-3.0432556	-18.977465	3
scaffold.85527	-6.568875	-19.004477	3
scaffold.110268	4.1086435	-15.631989	3
scaffold.66801	6.4494786	1.3574603	3
scaffold.66498	6.5569487	1.114971	3
scaffold.85798	5.0057144	-1.2529795	3
scaffold.84439	3.6994069	-8.601371	3
scaffold.109064	4.8692436	-15.286144	3
scaffold.109206	1.6651194	-20.176851	3
scaffold.67690	8.225924	-0.59639186	3
scaffold.109324	4.652669	-16.541737	3
scaffold.84266	-2.5530078	-17.882586	3
scaffold.110601	-2.3327396	-17.782837	3
scaffold.118382	3.221856	-19.195362	3
scaffold.67020	-19.771263	9.0481615	3
scaffold.89440	-3.5845082	-18.15853	3
scaffold.98426	-2.117191	-24.154593	3
scaffold.109679	-3.23087	-17.321379	3
scaffold.65411	6.7231684	1.3796306	3
scaffold.83719	-3.2091045	-18.858868	3
scaffold.67084	6.4539094	1.3077931	3
scaffold.88089	5.0218515	-1.2551652	3
scaffold.67178	8.249205	-0.5828816	3
scaffold.135670	-15.792219	-40.785835	3
scaffold.137796	-11.122883	-23.834345	3
scaffold.134205	-15.417968	-40.3776	3
scaffold.82762	3.7810504	15.287167	3
scaffold.88302	-9.209419	-29.433111	3
scaffold.109521	-9.247741	-29.331114	3
scaffold.86061	-9.230395	-29.483776	3
scaffold.94706	-42.889423	-19.909721	3
scaffold.107179	-41.577244	-21.860577	3
scaffold.138604	-5.2316008	-30.920221	3
scaffold.110264	-5.088155	-30.723442	3
scaffold.109066	-9.4779215	-31.439655	3
scaffold.87457	-45.585392	-14.54028	3
scaffold.84254	1.5054543	4.967184	3
scaffold.141364	3.9014711	22.488966	4
scaffold.163336	-37.245457	-7.166745	4
scaffold.162848	-16.637299	-11.099182	4
scaffold.162600	18.288637	-32.830143	4
scaffold.162860	-16.768908	-11.131817	4
scaffold.134056	-33.739315	31.00466	4
scaffold.162853	-17.394756	-11.694459	4
scaffold.159193	18.288195	-32.83407	4
scaffold.163046	-17.617392	-11.5058775	4
scaffold.164087	-17.269396	-11.94066	4
scaffold.164121	-17.683971	-11.556462	4
scaffold.153700	-22.835964	-7.797343	4
scaffold.133233	-33.720837	31.022429	4
scaffold.143176	-1.2858274	19.149977	4
scaffold.163887	18.274485	-32.817856	4
scaffold.155289	-22.844215	-7.76931	4
scaffold.225136	11.452174	-14.446986	4
scaffold.129583	-1.2906518	19.146858	4
scaffold.142884	-1.2611028	19.14697	4
scaffold.222371	-16.815603	-10.990234	4
scaffold.222441	-17.0552	-12.092091	4
scaffold.189282	-22.625883	-14.432271	4
scaffold.140398	2.375697	3.50183	4
scaffold.138445	32.11159	-33.298264	4
scaffold.140381	32.176792	-33.28207	4
scaffold.140303	32.128853	-33.299156	4
scaffold.127875	4.8578496	37.67705	4
scaffold.128419	14.168868	34.944923	4
scaffold.158334	-31.49062	-4.294919	4
scaffold.156946	-5.8031154	-14.893089	4
scaffold.187934	7.1817427	42.246784	4
scaffold.162627	-35.9371	-5.8070974	4
scaffold.205084	-12.829894	11.722789	4
scaffold.234112	-30.305113	-5.0439243	4
scaffold.151512	-3.8855853	9.728784	4
scaffold.130110	-0.7066717	15.357366	4
scaffold.139282	-23.07603	23.155321	4
scaffold.140019	4.6374993	37.658104	4
scaffold.193639	23.810486	2.173875	4
scaffold.159254	-31.433182	-4.3656917	4
scaffold.163582	-14.955834	-13.170546	4
scaffold.133705	-2.5965002	19.49848	4
scaffold.145701	-2.5253522	19.522963	4
scaffold.125758	-3.0028238	19.319006	4
scaffold.125754	-2.606936	19.47105	4
scaffold.165929	-17.45261	-6.8340664	4
scaffold.160854	-17.583084	-6.193577	4
scaffold.212091	-12.873968	11.732866	4
scaffold.160962	-12.305962	-2.2889788	4
scaffold.162264	-17.408747	-7.0031385	4
scaffold.181671	-14.063623	-11.3575325	4
scaffold.160878	-18.25787	-7.097129	4
scaffold.154249	-45.735226	1.5122217	4
scaffold.141087	2.7207491	23.153738	4
scaffold.127660	-40.201294	18.656416	4
scaffold.164508	-37.706055	-2.891619	4
scaffold.166409	-40.425907	3.4636428	4
scaffold.127666	-39.09772	33.786972	4
scaffold.135314	-49.79683	-0.52193296	4
scaffold.132222	-11.983897	21.478268	4
scaffold.131151	-13.860703	45.349533	4
scaffold.164175	-23.710941	-7.9657154	4
scaffold.162551	-40.436413	3.4813929	4
scaffold.164022	-40.413673	3.506833	4
scaffold.151984	5.664393	22.31453	4
scaffold.134903	-48.521713	7.5662885	4
scaffold.131403	-44.310364	18.489956	4
scaffold.136428	-47.02321	-7.5660715	4
scaffold.152009	-14.826503	22.897943	4
scaffold.137507	5.552238	8.217762	4
scaffold.131273	-21.010288	29.220732	4
scaffold.139346	-17.682716	30.910425	4
scaffold.131278	0.088942684	17.365189	4
scaffold.136212	-55.95099	-12.284012	4
scaffold.139600	-12.06223	21.583052	4
scaffold.152287	-1.2806715	21.91465	4
scaffold.151867	-14.81411	22.946657	4
scaffold.134544	-21.122162	29.179453	4
scaffold.142738	-2.9334733	21.24762	4
scaffold.142860	0.14718881	17.252354	4
scaffold.132394	-2.888179	20.963766	4
scaffold.231822	-37.325462	-0.6173813	4
scaffold.135262	-25.89516	16.901194	4
scaffold.150807	-14.978757	38.160187	4
scaffold.132593	-2.8971698	20.965614	4
scaffold.126642	-17.033287	30.72845	4
scaffold.150802	-14.792677	38.271786	4
scaffold.150808	-14.962898	38.17444	4
scaffold.150805	-14.933243	38.189854	4
scaffold.186534	-36.564133	0.14578272	4
scaffold.186533	-9.093871	-9.074481	4
scaffold.187513	-36.95335	-0.38338703	4
scaffold.187512	-27.716942	-37.361298	4
scaffold.192931	-40.281326	-2.3318174	4
scaffold.188089	-0.6677831	15.103205	4
scaffold.150813	-14.96571	38.173058	4
scaffold.135376	-17.894249	32.62541	4
scaffold.192247	-36.953533	-0.34683758	4
scaffold.189278	-27.749315	-37.33103	4
scaffold.201471	-27.746601	-37.341103	4
scaffold.187863	-27.701982	-37.32604	4
scaffold.287696	-35.198517	-35.214123	5
scaffold.162773	-7.2307973	-5.0934353	5
scaffold.223888	-26.264313	-34.121826	5
scaffold.226610	-36.11659	-32.213337	5
scaffold.224655	-37.549904	-26.626143	5
scaffold.181658	-5.947953	-4.753082	5
scaffold.185724	40.604538	-2.1901307	5
scaffold.162472	-7.414422	-4.9730654	5
scaffold.181666	26.865252	-36.86893	5
scaffold.158610	-5.643174	-3.2418063	5
scaffold.182508	26.841936	-36.853485	5
scaffold.181801	26.827837	-36.849342	5
scaffold.181900	26.84653	-36.852093	5
scaffold.182058	26.84653	-36.852093	5
scaffold.183656	-43.52839	-27.4478	5
scaffold.224455	-29.98062	-40.88423	5
scaffold.221516	-30.023706	-42.21655	5
scaffold.127260	-35.617405	36.63493	5
scaffold.151856	-0.7343385	18.645924	5
scaffold.161907	-46.64613	28.848713	5
scaffold.212856	-25.455702	-49.46954	5
scaffold.181883	15.754599	-28.927382	5
scaffold.202301	15.693535	-18.806538	5
scaffold.160180	-3.2169795	-34.51441	5
scaffold.161173	-3.2169795	-34.51441	5
scaffold.194412	26.000193	25.01514	5
scaffold.195083	26.005531	24.976963	5
scaffold.226879	2.1474154	-38.675503	5
scaffold.193128	2.0916097	-38.947803	5
scaffold.174837	7.8431597	-4.5363255	5
scaffold.155638	7.7652574	-4.549202	5
scaffold.192321	2.15979	-38.77022	5
scaffold.169610	5.1880097	0.39748228	5
scaffold.153647	9.668981	-36.25604	5
scaffold.155068	9.739941	-36.163574	5
scaffold.153834	16.963531	-25.74995	5
scaffold.153557	9.649457	-36.6734	5
scaffold.137138	10.1397295	0.77366227	5
scaffold.189157	-42.56764	-18.88306	5
scaffold.130307	-16.427053	5.461881	5
scaffold.126293	19.563723	11.458836	5
scaffold.126292	19.563723	11.458836	5
scaffold.164109	-2.2045865	-29.44766	5
scaffold.188439	-19.062899	-19.595556	5
scaffold.192677	2.1464734	-38.731853	5
scaffold.195154	0.45835257	-37.804	5
scaffold.192958	0.37477747	-37.76607	5
scaffold.126111	5.7218432	0.55123514	5
scaffold.130309	-16.54901	5.5841017	5
scaffold.130308	-16.657373	5.6180954	5
scaffold.165004	-10.127183	1.1206005	5
scaffold.163217	-16.321432	4.943237	5
scaffold.224135	2.1019163	-38.08009	5
scaffold.130946	-10.258869	1.618643	5
scaffold.162959	-47.92117	-13.499503	5
scaffold.136659	17.665154	-1.7824208	5
scaffold.171567	-14.890038	-34.951317	5
scaffold.162631	17.939363	-26.200388	5
scaffold.195148	-22.861135	-16.845144	5
scaffold.200436	-38.98313	-17.857742	5
scaffold.200935	-39.01285	-17.852541	5
scaffold.200917	1.9058805	-38.89108	5
scaffold.193269	-25.512873	-6.1780224	5
scaffold.192562	-33.732616	-15.070545	5
scaffold.214350	4.0814395	-28.46825	5
scaffold.224731	2.0040226	-38.805405	5
scaffold.163390	-31.557964	-15.113922	5
scaffold.162916	-33.030838	-14.87274	5
scaffold.192657	-24.854387	-26.941246	5
scaffold.195183	0.43963104	-37.63219	5
scaffold.183580	2.9197814	4.380338	5
scaffold.163454	-49.041874	-15.623231	5
scaffold.162497	-47.76694	-16.029974	5
scaffold.171079	16.977938	-29.026663	5
scaffold.164643	-49.328503	-6.636262	5
scaffold.162817	-48.620777	-5.0513697	5
scaffold.178381	-17.540133	-24.321268	5
scaffold.165037	21.719702	-17.254429	5
scaffold.140253	-9.604312	1.9191232	5
scaffold.145485	6.1879315	-0.24906792	5
scaffold.149322	7.9011245	1.32876	5
scaffold.158667	-16.809958	-8.537129	5
scaffold.196953	-23.269184	-21.327526	5
scaffold.159908	-11.856397	-6.1167564	5
scaffold.181451	-21.84939	2.8231556	5
scaffold.166315	-47.937916	-15.774855	5
scaffold.162901	-47.94842	-15.669847	5
scaffold.158670	-16.876337	-8.517686	5
scaffold.162487	-25.37667	-20.537039	5
scaffold.200443	30.759205	3.1651063	5
scaffold.228187	0.82898384	-27.925184	5
scaffold.161052	-1.678128	-16.547823	5
scaffold.140216	-9.579106	1.9509217	5
scaffold.162747	-5.8676147	-17.122261	5
scaffold.173564	-37.420364	-17.388298	5
scaffold.163579	-16.275776	4.92858	5
scaffold.194106	2.50605	-16.64039	5
scaffold.172020	-10.684863	-21.5499	5
scaffold.172018	-10.707401	-21.573471	5
scaffold.159971	-14.655272	-16.46664	5
scaffold.164698	-51.351524	-13.640564	5
scaffold.243621	-44.960754	15.082929	6
scaffold.243681	-21.738602	46.6263	6
scaffold.234536	-12.464219	52.663967	6
scaffold.231711	-24.636015	43.36959	6
scaffold.243194	-44.94775	15.109909	6
scaffold.235153	-12.471439	52.691597	6
scaffold.243270	-27.436739	36.907734	6
scaffold.232847	28.992683	43.64686	6
scaffold.231123	0.7902258	36.730236	6
scaffold.217298	-6.867012	34.610695	6
scaffold.223531	40.541164	-19.360264	6
scaffold.269851	28.234007	12.396957	6
scaffold.214198	1.3620502	0.13419542	6
scaffold.222863	41.58214	19.643475	6
scaffold.216626	-11.136672	34.036564	6
scaffold.243428	-9.408493	51.710636	6
scaffold.280558	16.464485	41.67788	6
scaffold.294351	17.015104	41.56624	6
scaffold.242466	-15.652778	44.69337	6
scaffold.218623	33.82133	41.682785	6
scaffold.242061	-12.419626	53.044113	6
scaffold.214805	2.1390092	47.98481	6
scaffold.218179	39.98714	29.428324	6
scaffold.216291	2.063513	48.037617	6
scaffold.219305	12.192137	40.689266	6
scaffold.219657	12.097857	39.692616	6
scaffold.216296	2.2391336	47.976326	6
scaffold.216290	2.2571888	47.976395	6
scaffold.224832	40.342167	30.393335	6
scaffold.224837	1.6423225	36.121117	6
scaffold.222249	38.80358	39.035686	6
scaffold.225576	15.306061	20.836504	6
scaffold.233671	2.538632	43.55117	6
scaffold.235175	-8.312342	26.346329	6
scaffold.274897	37.06121	-32.55376	6
scaffold.274890	37.00548	-32.526264	6
scaffold.275621	37.693325	-32.425926	6
scaffold.215053	-0.6066886	36.230495	6
scaffold.215057	-0.35772404	36.480946	6
scaffold.233451	0.298064	39.330677	6
scaffold.221098	-8.308524	26.422533	6
scaffold.223532	-5.84266	22.851364	6
scaffold.214325	-0.7491687	41.951218	6
scaffold.229642	-3.5974128	34.5648	6
scaffold.215052	-50.275837	16.29258	6
scaffold.216100	-50.256844	16.183735	6
scaffold.221845	-49.531567	18.188889	6
scaffold.218160	-10.597163	39.770367	6
scaffold.219303	-31.313255	7.1345487	6
scaffold.230578	-49.595146	18.15918	6
scaffold.294698	7.1567707	42.22309	6
scaffold.221172	-21.258858	7.629228	6
scaffold.276879	-26.936161	9.705472	6
scaffold.222170	-51.01989	16.017052	6
scaffold.231445	-51.139736	15.936077	6
scaffold.241256	-21.674442	33.20394	6
scaffold.219659	-49.57948	18.254221	6
scaffold.241257	-21.586107	33.403255	6
scaffold.226496	-15.098683	19.424809	6
scaffold.243096	-31.250137	7.0777535	6
scaffold.216693	-33.712227	42.43946	6
scaffold.218418	-15.882067	39.067947	6
scaffold.282645	21.898415	21.629158	6
scaffold.235266	-10.444844	32.876377	6
scaffold.235427	-17.356031	18.81042	6
scaffold.223708	-8.503034	49.646362	6
scaffold.220091	-31.069012	40.407734	6
scaffold.225749	-29.606241	37.642624	6
scaffold.219274	-12.929622	44.29045	6
scaffold.243333	58.35942	16.11168	6
scaffold.243250	58.449474	16.280188	6
scaffold.272697	58.441216	16.319592	6
scaffold.252451	52.016483	20.316477	6
scaffold.273179	58.315376	16.542978	6
scaffold.272375	58.550957	16.622904	6
scaffold.218835	36.809566	-8.481567	6
scaffold.250454	-1.8365694	57.256092	6
scaffold.226474	0.35910165	30.837467	6
scaffold.214284	23.71975	48.079117	6
scaffold.252509	2.47078	45.48138	6
scaffold.265009	38.598488	-18.846136	6
scaffold.221456	34.508366	30.376015	6
scaffold.252990	34.176544	28.563892	6
scaffold.218130	1.4876043	40.122734	6
scaffold.234541	16.359076	35.56955	6
scaffold.234602	16.314222	35.252644	6
scaffold.241905	11.027438	19.907848	6
scaffold.260476	43.475746	29.241571	6
scaffold.272203	-4.954597	49.23356	6
scaffold.272199	-4.9479237	49.231487	6
scaffold.223137	-2.5385675	49.97793	6
scaffold.217162	-2.5433197	49.95655	6
scaffold.220050	-2.5426934	49.953033	6
scaffold.265123	-2.555981	49.94999	6
scaffold.214263	-2.5683239	49.886715	6
scaffold.220053	-2.5672636	49.888306	6
scaffold.216061	-2.6235938	49.605347	6
scaffold.265773	-5.386985	52.25328	6
scaffold.265776	-5.458069	52.285034	6
scaffold.235398	-5.6014595	52.422184	6
scaffold.218793	32.95651	42.691654	6
scaffold.326147	17.594944	22.005478	7
scaffold.346508	36.780376	-17.91738	7
scaffold.332830	41.738773	40.385605	7
scaffold.367361	46.214943	30.560627	7
scaffold.321987	38.823772	0.029842865	7
scaffold.350266	28.791462	-19.55894	7
scaffold.360538	-18.61391	-5.693531	7
scaffold.369463	39.641533	-22.905794	7
scaffold.350050	9.56573	-31.862844	7
scaffold.350755	-7.078695	29.952404	7
scaffold.350948	-7.078695	29.952404	7
scaffold.337535	-18.49656	-8.092348	7
scaffold.326821	-29.570595	-2.5986068	7
scaffold.336941	-18.495728	-8.096292	7
scaffold.369068	36.7756	-17.924715	7
scaffold.356559	5.5391674	13.096237	7
scaffold.306149	10.579307	-5.7934575	7
scaffold.331860	10.5764475	-5.790565	7
scaffold.339077	36.85378	-21.372087	7
scaffold.309805	4.751626	36.093876	7
scaffold.387199	5.5408583	13.096487	7
scaffold.302988	20.548777	-0.38280633	7
scaffold.315743	25.617556	-11.982828	7
scaffold.303921	14.003968	22.452106	7
scaffold.351556	28.804394	-19.573183	7
scaffold.303941	36.761295	-30.67981	7
scaffold.317934	44.37753	28.895315	7
scaffold.337150	31.83928	-14.976291	7
scaffold.318030	2.5057516	22.853172	7
scaffold.360898	39.765755	17.441624	7
scaffold.337590	1.4733456	-24.568716	7
scaffold.302870	44.187756	28.799685	7
scaffold.338575	35.850735	27.179953	7
scaffold.323443	30.625044	-45.27577	7
scaffold.307262	-10.105053	28.740095	7
scaffold.326897	-9.396143	50.579266	7
scaffold.318737	-9.793216	51.762024	7
scaffold.338074	9.780322	-32.459034	7
scaffold.324202	-10.411162	31.334162	7
scaffold.317937	39.23049	-6.3694897	7
scaffold.303018	20.40419	-0.27040997	7
scaffold.303017	20.407858	-0.2704342	7
scaffold.303010	20.415657	-0.2720753	7
scaffold.326599	-23.128155	43.745934	7
scaffold.304268	-20.581675	15.780791	7
scaffold.337726	0.5107108	-18.944647	7
