scaffold_id	Dim_1	Dim_2	color
scaffold.16378	21.823324	-3.8096638	1
scaffold.15116	7.983903	-7.932818	1
scaffold.16426	6.9713902	-5.792945	1
scaffold.18189	21.780148	-4.317003	1
scaffold.21749	8.576965	-9.292091	1
scaffold.17441	3.4626424	-11.744624	1
scaffold.27520	-30.067446	-12.339671	1
scaffold.22885	-15.591506	-23.608128	1
scaffold.25752	-15.462275	-23.680841	1
scaffold.22590	-15.756712	-23.661755	1
scaffold.22888	-16.746626	-20.177841	1
scaffold.23206	-16.694464	-20.446352	1
scaffold.34162	-8.393887	-19.195946	1
scaffold.14832	12.583165	-11.526415	1
scaffold.14834	12.540715	-11.619095	1
scaffold.15793	12.084517	-11.830707	1
scaffold.15272	16.48577	-9.8572235	1
scaffold.16591	17.267963	-11.160601	1
scaffold.24476	-5.4224396	-13.177599	1
scaffold.24491	-5.1932335	-13.193926	1
scaffold.25846	-5.01472	-13.205314	1
scaffold.23662	-5.8895526	-13.4111	1
scaffold.22225	-5.350895	-13.167609	1
scaffold.60745	9.494068	-2.0810182	2
scaffold.60821	21.47846	-2.0120938	2
scaffold.61927	21.478466	-2.0120564	2
scaffold.60717	-0.8217657	-2.8169892	2
scaffold.64681	22.93466	4.0753403	2
scaffold.62040	20.602829	-4.6666145	2
scaffold.61009	20.603662	-4.6661935	2
scaffold.62033	19.740183	-4.736299	2
scaffold.65051	19.740398	-4.7362704	2
scaffold.65392	22.445631	-2.2843175	2
scaffold.62796	22.445631	-2.2843175	2
scaffold.63713	8.006429	-13.525283	2
scaffold.59998	18.606905	-21.077082	2
scaffold.61155	21.05801	-2.252179	2
scaffold.60103	21.472849	-1.8856751	2
scaffold.60092	21.47744	-1.8600597	2
scaffold.62031	20.910067	-2.1976616	2
scaffold.61760	20.874125	-2.0907097	2
scaffold.66619	23.94245	2.116487	2
scaffold.66137	23.942432	2.116446	2
scaffold.70532	21.611214	-2.288986	2
scaffold.63151	23.586004	3.5118375	2
scaffold.66124	-0.6071971	-3.3060915	2
scaffold.61657	14.936274	-29.893623	2
scaffold.81887	-4.817034	-20.051893	2
scaffold.78828	-12.050829	-29.712969	2
scaffold.78832	-22.63417	-34.92154	2
scaffold.78827	-20.98813	-22.782343	2
scaffold.104851	49.22796	3.9107919	2
scaffold.117068	21.199917	3.3667336	2
scaffold.131240	49.03485	4.091168	2
scaffold.59848	12.244636	-10.917692	2
scaffold.60358	17.688583	-8.865028	2
scaffold.62291	18.74357	-12.914305	2
scaffold.60754	10.835785	-12.323216	2
scaffold.78877	-4.5759397	-13.256321	2
scaffold.85317	-3.7156332	-13.822362	2
scaffold.117198	49.43742	4.353618	2
scaffold.73504	24.788506	3.2394578	2
scaffold.63674	19.636478	-4.6496925	2
scaffold.63779	13.795551	-28.765741	2
scaffold.61535	8.4761	-14.078652	2
scaffold.78018	8.5098	-14.057611	2
scaffold.70115	13.9348	-29.027456	2
scaffold.71034	23.98366	2.196266	2
scaffold.65390	7.43635	-15.330891	2
scaffold.67877	15.043493	-29.994194	2
scaffold.62731	7.4312677	-15.304468	2
scaffold.60676	25.876673	3.4304087	2
scaffold.61006	13.870746	-28.766245	2
scaffold.61290	-0.98497516	-30.499382	2
scaffold.65095	20.607904	-4.6655746	2
scaffold.60652	20.853643	-4.8334064	2
scaffold.63175	8.043678	-37.102135	2
scaffold.62287	7.9674106	-15.057434	2
scaffold.62346	-0.5025828	-3.2216597	2
scaffold.64488	-0.50317866	-2.6460836	2
scaffold.61731	20.558994	-45.040386	2
scaffold.90794	-29.534569	-14.3962145	2
scaffold.82578	-18.254549	-24.234955	2
scaffold.78868	-20.6464	-23.979828	2
scaffold.80409	-9.925749	-31.80053	2
scaffold.79837	-21.552519	-20.215178	2
scaffold.81737	12.109997	-51.95538	2
scaffold.79578	-23.506636	-17.94953	2
scaffold.81258	-21.0957	-34.056908	2
scaffold.80295	-15.97938	-19.862041	2
scaffold.83236	-12.446192	-36.68745	2
scaffold.79653	-16.525946	-19.76943	2
scaffold.85413	-1.6872429	-30.498093	2
scaffold.79925	-21.532799	-25.382576	2
scaffold.80298	-15.729057	-31.843193	2
scaffold.82426	-21.253298	-23.330603	2
scaffold.94734	46.62156	4.695264	2
scaffold.102134	40.049526	12.722192	2
scaffold.103930	29.0083	16.951246	2
scaffold.114145	28.725952	11.012385	2
scaffold.157204	-11.553325	-29.171753	2
scaffold.157206	-19.353985	-33.29219	2
scaffold.78016	12.301926	-11.104798	2
scaffold.61144	17.735561	-9.23553	2
scaffold.60166	17.691496	-9.198431	2
scaffold.61825	17.686848	-8.878451	2
scaffold.64545	4.4995017	-32.977585	2
scaffold.60812	18.90005	-12.994239	2
scaffold.60730	4.9480004	-34.887405	2
scaffold.61010	17.781288	-9.457155	2
scaffold.61854	18.844727	-13.98666	2
scaffold.62873	22.578314	-17.169138	2
scaffold.84640	3.9388728	-32.946823	2
scaffold.81618	-1.9455903	-17.258379	2
scaffold.106168	28.738712	11.017121	2
scaffold.59999	18.67695	-21.013031	2
scaffold.67128	-24.511187	-43.17344	2
scaffold.70783	-17.47372	-48.47858	2
scaffold.70260	22.801468	-4.3296537	2
scaffold.70143	9.678721	1.5299048	2
scaffold.86650	-6.4406266	5.9577084	2
scaffold.81952	9.880053	0.7055841	2
scaffold.65494	12.540985	-53.801437	2
scaffold.61146	25.16535	3.3856342	2
scaffold.87542	-28.150692	-48.192802	3
scaffold.112278	-46.099846	-10.456106	3
scaffold.110934	-45.714188	-10.007265	3
scaffold.95547	-23.45471	26.362852	3
scaffold.101307	-18.468714	32.802677	3
scaffold.84460	-11.816269	43.07725	3
scaffold.62313	-0.4002089	26.504345	3
scaffold.169097	-12.079216	21.746622	3
scaffold.147341	-37.839893	20.690842	3
scaffold.62147	9.879801	-33.894768	3
scaffold.103049	-13.926547	-17.580898	3
scaffold.67311	1.8042929	13.396048	3
scaffold.61349	33.37933	2.4882438	3
scaffold.102975	-33.99944	6.5258718	3
scaffold.111504	-34.226387	4.3212156	3
scaffold.107219	-34.286438	3.9128299	3
scaffold.104864	-29.607843	-36.188866	3
scaffold.134824	-37.421432	4.826804	3
scaffold.92174	-30.393984	-37.222134	3
scaffold.101000	-57.548935	4.7003675	3
scaffold.109634	-36.491444	11.524715	3
scaffold.169220	-38.807026	30.147455	3
scaffold.64660	33.93541	1.1274902	3
scaffold.68796	3.3778787	-6.945571	3
scaffold.85769	33.17712	1.4293252	3
scaffold.70858	2.347483	29.908535	3
scaffold.85194	7.7956114	51.735683	3
scaffold.80732	7.795763	51.736603	3
scaffold.83591	17.061262	46.938145	3
scaffold.95420	-37.74954	7.350536	3
scaffold.104478	11.3244	22.95539	3
scaffold.64390	6.6455503	48.784515	3
scaffold.61587	-5.612627	31.18103	3
scaffold.79022	-39.304546	10.38222	3
scaffold.93235	-32.40963	-36.794453	3
scaffold.111295	-33.964622	6.2742386	3
scaffold.100938	-25.370676	2.4612164	3
scaffold.112112	-36.614704	10.11221	3
scaffold.102575	-34.958805	22.31859	3
scaffold.60631	5.2487245	1.014936	3
scaffold.86062	-36.123875	3.554941	3
scaffold.109486	-36.8286	12.5816765	3
scaffold.110488	-34.896935	-2.5528321	3
scaffold.109280	-34.867832	4.8028097	3
scaffold.109236	-36.386337	10.772723	3
scaffold.109241	-33.394608	3.7817862	3
scaffold.135711	-33.81539	4.44697	3
scaffold.109167	-35.01616	22.479485	3
scaffold.111244	-46.078663	19.877403	3
scaffold.111053	-36.387688	7.7979565	3
scaffold.94442	-33.072525	4.402213	3
scaffold.109702	-32.369423	-5.6656914	3
scaffold.73771	5.344828	53.109367	3
scaffold.80915	-5.8043084	30.044342	3
scaffold.80916	-5.8043084	30.044342	3
scaffold.80610	-17.790276	13.671455	3
scaffold.102519	-19.037777	7.5997186	3
scaffold.100896	-40.47523	3.1442165	3
scaffold.62833	0.5238952	9.680887	3
scaffold.84437	-8.52471	8.823674	3
scaffold.109751	-16.53847	9.034374	3
scaffold.109434	-20.28392	12.795134	3
scaffold.107004	-18.9537	7.569418	3
scaffold.65855	0.8627453	9.69637	3
scaffold.89606	-19.736324	2.4234397	3
scaffold.85527	-18.822573	1.0401676	3
scaffold.110268	-15.577684	10.783517	3
scaffold.66801	0.8304073	9.329091	3
scaffold.66498	0.63059056	9.499917	3
scaffold.85798	-2.2576811	8.309109	3
scaffold.84439	-8.522944	8.813658	3
scaffold.109064	-15.11934	10.923412	3
scaffold.109206	-16.550179	8.978418	3
scaffold.67690	-0.33266187	12.723243	3
scaffold.109324	-16.598082	10.478174	3
scaffold.84266	-18.586182	3.0640924	3
scaffold.110601	-18.46693	3.2966604	3
scaffold.118382	-18.425234	7.1880836	3
scaffold.67020	2.8977168	-14.016947	3
scaffold.89440	-19.136295	1.7952855	3
scaffold.98426	-25.137926	6.0962496	3
scaffold.109679	-18.275322	1.9983606	3
scaffold.65411	0.9692161	9.565423	3
scaffold.83719	-19.643867	2.27182	3
scaffold.67084	0.75066495	9.273552	3
scaffold.88089	-2.2891142	8.337349	3
scaffold.67178	-0.33670893	12.698844	3
scaffold.135670	-37.482937	4.8511205	3
scaffold.137796	-25.622934	1.1533196	3
scaffold.134205	-37.738163	4.7683954	3
scaffold.82762	14.248171	0.20343053	3
scaffold.88302	-34.78359	-0.60308933	3
scaffold.109521	-34.776936	-0.57767075	3
scaffold.86061	-34.645203	-0.6504338	3
scaffold.94706	-30.860409	-37.044525	3
scaffold.107179	-32.292267	-35.334106	3
scaffold.138604	-32.744953	2.4397695	3
scaffold.110264	-32.58074	2.5875814	3
scaffold.109066	-34.00052	-2.8612006	3
scaffold.87457	-27.599836	-42.077145	3
scaffold.84254	3.679749	1.139434	3
scaffold.141364	22.277159	1.2608609	4
scaffold.163336	-15.933326	-37.006943	4
scaffold.162848	-15.12695	-15.441358	4
scaffold.162600	-32.42644	31.176113	4
scaffold.162860	-14.942186	-15.48694	4
scaffold.134056	25.504429	-41.049892	4
scaffold.162853	-16.93348	-16.29712	4
scaffold.159193	-32.419357	31.170544	4
scaffold.163046	-16.98377	-16.552555	4
scaffold.164087	-17.06894	-16.12113	4
scaffold.164121	-17.062237	-16.597803	4
scaffold.153700	-13.576583	-21.298481	4
scaffold.133233	25.518812	-41.016838	4
scaffold.143176	19.165026	-7.752117	4
scaffold.163887	-32.427742	31.168385	4
scaffold.155289	-13.558047	-21.310585	4
scaffold.225136	-12.78414	18.009386	4
scaffold.129583	19.159796	-7.76463	4
scaffold.142884	19.184105	-7.7369967	4
scaffold.222371	-14.88948	-15.601075	4
scaffold.222441	-17.061516	-15.910856	4
scaffold.189282	-22.672201	-19.311354	4
scaffold.140398	19.559183	-4.338636	4
scaffold.138445	20.499012	-1.8923212	4
scaffold.140381	20.392792	-2.0202434	4
scaffold.140303	20.49002	-1.939263	4
scaffold.127875	55.136322	-7.738121	4
scaffold.128419	46.274944	4.4793963	4
scaffold.158334	-11.997873	-30.67511	4
scaffold.156946	-13.381678	0.5910703	4
scaffold.187934	56.688442	-0.6176009	4
scaffold.162627	-13.336266	-35.365948	4
scaffold.205084	6.4068365	-14.344129	4
scaffold.234112	-11.818379	-29.18801	4
scaffold.151512	10.511046	-4.9963956	4
scaffold.130110	17.757051	-13.692683	4
scaffold.139282	18.661158	-29.68468	4
scaffold.140019	55.084362	-7.8165236	4
scaffold.193639	5.1701126	24.493465	4
scaffold.159254	-11.908733	-30.700277	4
scaffold.163582	-17.400946	-10.942992	4
scaffold.133705	17.453356	-8.193059	4
scaffold.145701	17.466532	-8.0804615	4
scaffold.125758	17.376724	-8.347402	4
scaffold.125754	17.45419	-8.228652	4
scaffold.165929	-14.505019	-14.139014	4
scaffold.160854	-14.973747	-13.767185	4
scaffold.212091	6.419161	-14.350562	4
scaffold.160962	-4.6011252	-13.257214	4
scaffold.162264	-14.324367	-14.23809	4
scaffold.181671	-13.083914	-13.436768	4
scaffold.160878	-13.133232	-15.202653	4
scaffold.154249	-13.249188	-44.088352	4
scaffold.141087	20.707869	3.6364944	4
scaffold.127660	10.37002	-42.097073	4
scaffold.164508	-6.350596	-37.756683	4
scaffold.166409	-14.097707	-36.398636	4
scaffold.127666	24.204304	-48.30923	4
scaffold.135314	-1.8379183	-48.5164	4
scaffold.132222	14.25741	-20.983727	4
scaffold.131151	32.66198	-29.747053	4
scaffold.164175	-13.737224	-22.030151	4
scaffold.162551	-14.067728	-36.46072	4
scaffold.164022	-14.060806	-36.472145	4
scaffold.151984	24.652832	3.461763	4
scaffold.134903	-24.542522	-39.99916	4
scaffold.131403	8.935111	-55.98796	4
scaffold.136428	-19.71274	-47.02444	4
scaffold.152009	18.916105	-21.454388	4
scaffold.137507	7.03247	3.9774141	4
scaffold.131273	29.114891	-31.292511	4
scaffold.139346	22.145657	-26.16471	4
scaffold.131278	18.517141	-12.862325	4
scaffold.136212	-27.412502	-53.80728	4
scaffold.139600	14.270676	-21.048128	4
scaffold.152287	19.55496	-4.7947197	4
scaffold.151867	18.956114	-21.462612	4
scaffold.134544	29.078627	-31.381935	4
scaffold.142738	20.49539	-8.41552	4
scaffold.142860	18.830917	-12.919209	4
scaffold.132394	20.281174	-8.409821	4
scaffold.231822	-3.8587108	-35.88831	4
scaffold.135262	11.284269	-43.356495	4
scaffold.150807	24.929974	-25.297926	4
scaffold.132593	20.28675	-8.425346	4
scaffold.126642	22.881409	-26.268007	4
scaffold.150802	24.921137	-25.231794	4
scaffold.150808	24.92505	-25.284964	4
scaffold.150805	24.926418	-25.26727	4
scaffold.186534	-3.1460264	-35.274216	4
scaffold.186533	-2.798179	-34.927906	4
scaffold.187513	-5.2719603	-36.005173	4
scaffold.187512	-6.0559087	-35.967976	4
scaffold.192931	-3.2562273	-40.436745	4
scaffold.188089	17.683237	-13.86478	4
scaffold.150813	24.919935	-25.272089	4
scaffold.135376	22.270222	-23.688004	4
scaffold.192247	-5.3829894	-36.00603	4
scaffold.189278	-6.0214396	-35.956245	4
scaffold.201471	-6.085648	-35.965366	4
scaffold.187863	-6.065482	-35.99005	4
scaffold.287696	-44.00535	-26.1643	5
scaffold.162773	-6.8892465	-6.5634747	5
scaffold.223888	-43.89777	-20.765118	5
scaffold.226610	-47.02873	-28.632607	5
scaffold.224655	-37.30531	-32.476654	5
scaffold.181658	-6.524763	-5.1551604	5
scaffold.185724	4.203705	47.28091	5
scaffold.162472	-6.7760286	-6.754222	5
scaffold.181666	-32.035812	43.269306	5
scaffold.158610	-4.9134994	-4.135413	5
scaffold.182508	-32.001408	43.258904	5
scaffold.181801	-31.985882	43.24323	5
scaffold.181900	-32.00998	43.25855	5
scaffold.182058	-32.009968	43.258522	5
scaffold.183656	-38.666664	-37.612225	5
scaffold.224455	-50.705208	-19.565006	5
scaffold.221516	-51.785675	-18.864416	5
scaffold.127260	35.793533	-41.87905	5
scaffold.151856	18.775436	-6.771491	5
scaffold.161907	17.344769	-55.730408	5
scaffold.212856	-56.303276	-16.040768	5
scaffold.181883	-8.814753	2.6712737	5
scaffold.202301	-18.169844	21.91059	5
scaffold.160180	-22.23912	35.516273	5
scaffold.161173	-22.239105	35.516357	5
scaffold.194412	28.370901	15.0383625	5
scaffold.195083	28.352034	15.01317	5
scaffold.226879	-41.79817	13.470605	5
scaffold.193128	-42.09925	13.634835	5
scaffold.174837	-3.976699	12.943582	5
scaffold.155638	-3.7849047	12.916096	5
scaffold.192321	-41.887863	13.611182	5
scaffold.169610	-0.50558245	8.99049	5
scaffold.153647	-35.44275	20.970133	5
scaffold.155068	-35.301228	21.008177	5
scaffold.153834	-25.035652	4.4946833	5
scaffold.153557	-35.95654	21.166058	5
scaffold.137138	1.8557615	13.849717	5
scaffold.189157	-29.60314	-37.23981	5
scaffold.130307	1.4341003	-19.36588	5
scaffold.126293	16.362753	18.334135	5
scaffold.126292	16.362753	18.334135	5
scaffold.164109	-30.062334	5.6131654	5
scaffold.188439	-21.246187	-10.086599	5
scaffold.192677	-41.886932	13.550922	5
scaffold.195154	-42.522915	11.155998	5
scaffold.192958	-42.587086	11.087922	5
scaffold.126111	-0.27122536	9.140152	5
scaffold.130309	1.4780531	-19.479996	5
scaffold.130308	1.4588557	-19.582209	5
scaffold.165004	-1.7548537	-10.369295	5
scaffold.163217	0.93417466	-18.910986	5
scaffold.224135	-41.250603	13.073073	5
scaffold.130946	-1.2002803	-10.7688055	5
scaffold.162959	-27.301012	-44.173313	5
scaffold.136659	3.6761682	19.033524	5
scaffold.171567	-40.818462	-5.5998707	5
scaffold.162631	-23.469719	26.339092	5
scaffold.195148	-25.04587	-18.473984	5
scaffold.200436	-27.879814	-33.431038	5
scaffold.200935	-27.9214	-33.450405	5
scaffold.200917	-42.142746	13.400189	5
scaffold.193269	-11.9738245	-24.020367	5
scaffold.192562	-27.634941	-25.336338	5
scaffold.214350	-28.42108	12.740121	5
scaffold.224731	-42.070038	13.382971	5
scaffold.163390	-29.447361	-21.729939	5
scaffold.162916	-28.026703	-24.45054	5
scaffold.192657	-31.49937	-18.583448	5
scaffold.195183	-42.36437	11.10535	5
scaffold.183580	3.2208617	3.29243	5
scaffold.163454	-30.725193	-45.013096	5
scaffold.162497	-29.22172	-43.55273	5
scaffold.171079	-26.043716	29.071726	5
scaffold.164643	-22.668957	-52.36051	5
scaffold.162817	-22.40152	-50.94318	5
scaffold.178381	-27.981524	-10.427065	5
scaffold.165037	-15.83423	29.172316	5
scaffold.140253	-0.86380374	-9.9078665	5
scaffold.145485	-0.64518785	10.054591	5
scaffold.149322	1.2273537	11.033643	5
scaffold.158667	-10.935974	-14.407927	5
scaffold.196953	-26.92717	-19.568329	5
scaffold.159908	-17.029438	1.1240637	5
scaffold.181451	-1.9130545	-22.396326	5
scaffold.166315	-29.064623	-43.650803	5
scaffold.162901	-28.977196	-43.627575	5
scaffold.158670	-10.932647	-14.463462	5
scaffold.162487	-24.774149	-24.858425	5
scaffold.200443	6.416336	30.651466	5
scaffold.228187	-28.007828	9.348275	5
scaffold.161052	-17.12766	3.901438	5
scaffold.140216	-0.83640987	-9.892504	5
scaffold.162747	-17.70367	0.28945944	5
scaffold.173564	-28.259085	-31.601477	5
scaffold.163579	1.0479556	-18.920849	5
scaffold.194106	-18.622858	10.131424	5
scaffold.172020	-24.491394	-4.646728	5
scaffold.172018	-24.510515	-4.6691346	5
scaffold.159971	-16.123495	-18.313557	5
scaffold.164698	-30.269238	-47.310177	5
scaffold.243621	6.638747	-47.616394	6
scaffold.243681	40.625282	-27.181843	6
scaffold.234536	47.5141	-29.757715	6
scaffold.231711	39.677063	-32.457165	6
scaffold.243194	6.658826	-47.646145	6
scaffold.235153	47.534138	-29.757532	6
scaffold.243270	14.257879	-24.379416	6
scaffold.232847	36.01774	7.4562917	6
scaffold.231123	38.782227	-8.001575	6
scaffold.217298	34.20481	-15.055555	6
scaffold.223531	0.5584594	49.248158	6
scaffold.269851	18.346718	27.77026	6
scaffold.214198	-1.7047414	3.9356923	6
scaffold.222863	31.999758	37.9814	6
scaffold.216626	32.961086	-19.95134	6
scaffold.243428	49.51965	-25.38434	6
scaffold.280558	42.799904	25.904572	6
scaffold.294351	53.425655	9.014062	6
scaffold.242466	38.218426	-27.62962	6
scaffold.218623	32.046585	19.889822	6
scaffold.242061	47.86607	-29.72298	6
scaffold.214805	47.893932	-5.132347	6
scaffold.218179	48.102898	7.1483107	6
scaffold.216291	47.85908	-5.168519	6
scaffold.219305	47.2563	7.3908696	6
scaffold.219657	46.634647	6.406667	6
scaffold.216296	47.949192	-5.0514393	6
scaffold.216290	47.94297	-5.028441	6
scaffold.224832	41.193275	32.0011	6
scaffold.224837	38.449966	-6.892615	6
scaffold.222249	47.203316	30.485846	6
scaffold.225576	35.934795	4.2830477	6
scaffold.233671	46.95465	-9.998197	6
scaffold.235175	25.582588	-12.296197	6
scaffold.274897	43.611996	-5.521461	6
scaffold.274890	43.639946	-5.6054173	6
scaffold.275621	44.260563	-5.3673916	6
scaffold.215053	38.253723	-8.988585	6
scaffold.215057	38.461002	-8.950195	6
scaffold.233451	42.627914	-9.629967	6
scaffold.221098	25.641562	-12.336135	6
scaffold.223532	18.244116	-15.575077	6
scaffold.214325	44.460167	-11.66305	6
scaffold.229642	31.6611	-18.61045	6
scaffold.215052	5.397492	-51.48051	6
scaffold.216100	31.686258	-18.791494	6
scaffold.221845	7.4553733	-51.184025	6
scaffold.218160	39.344444	-17.381277	6
scaffold.219303	9.50113	-28.643152	6
scaffold.230578	7.37885	-51.20132	6
scaffold.294698	56.765568	-0.72667444	6
scaffold.221172	23.349556	-7.4677796	6
scaffold.276879	3.4656992	-28.736809	6
scaffold.222170	4.780754	-52.30014	6
scaffold.231445	4.6897225	-52.415432	6
scaffold.241256	32.06535	-33.348454	6
scaffold.219659	7.4607015	-51.195793	6
scaffold.241257	32.271378	-33.2165	6
scaffold.226496	13.965906	-21.653479	6
scaffold.243096	9.604613	-28.589	6
scaffold.216693	33.587227	-45.561707	6
scaffold.218418	41.465054	-17.206566	6
scaffold.282645	26.999186	17.847002	6
scaffold.235266	32.634945	-16.300402	6
scaffold.235427	13.209212	-23.720936	6
scaffold.223708	48.09989	-23.758337	6
scaffold.220091	36.69591	-39.967487	6
scaffold.225749	32.907734	-38.985973	6
scaffold.219274	34.2327	-29.211828	6
scaffold.243333	29.255354	57.274498	6
scaffold.243250	29.378298	57.27631	6
scaffold.272697	29.39642	57.254276	6
scaffold.252451	33.136486	51.32571	6
scaffold.273179	29.451912	57.056274	6
scaffold.272375	29.494106	57.17976	6
scaffold.218835	6.5962253	32.934048	6
scaffold.250454	60.76107	2.387594	6
scaffold.226474	32.035706	-4.6854167	6
scaffold.214284	37.980515	2.607752	6
scaffold.252509	49.969093	-10.12969	6
scaffold.265009	54.90381	23.126604	6
scaffold.221456	38.53575	27.433016	6
scaffold.252990	37.01343	28.30595	6
scaffold.218130	44.167667	-8.878011	6
scaffold.234541	44.75702	11.954733	6
scaffold.234602	44.27778	12.115259	6
scaffold.241905	27.098242	10.441859	6
scaffold.260476	41.897823	35.268	6
scaffold.272203	46.574356	-31.896744	6
scaffold.272199	46.576893	-31.894875	6
scaffold.223137	49.639175	-18.660294	6
scaffold.217162	49.62158	-18.648811	6
scaffold.220050	49.618553	-18.645163	6
scaffold.265123	49.61037	-18.645853	6
scaffold.214263	49.56076	-18.612076	6
scaffold.220053	49.56151	-18.612207	6
scaffold.216061	49.32671	-18.446272	6
scaffold.265773	50.978966	-14.118425	6
scaffold.265776	51.03591	-14.179332	6
scaffold.235398	51.204285	-14.253292	6
scaffold.218793	33.06928	20.749998	6
scaffold.326147	26.980991	13.593656	7
scaffold.346508	11.748121	37.55042	7
scaffold.332830	57.652218	19.851707	7
scaffold.367361	43.43442	38.98948	7
scaffold.321987	5.24542	36.16375	7
scaffold.350266	-15.204406	37.163155	7
scaffold.360538	-11.201319	-10.662456	7
scaffold.369463	-3.179675	51.224667	7
scaffold.350050	-4.6174564	-7.699998	7
scaffold.350755	28.35152	-12.0648775	7
scaffold.350948	28.35152	-12.0648775	7
scaffold.337535	-13.826602	-16.263472	7
scaffold.326821	-7.257054	-35.387196	7
scaffold.336941	-13.835829	-16.261837	7
scaffold.369068	11.753316	37.545246	7
scaffold.356559	12.217332	4.9595695	7
scaffold.306149	-3.6024044	16.322622	7
scaffold.331860	-3.6006844	16.320608	7
scaffold.339077	-0.7003267	46.591885	7
scaffold.309805	57.87613	-8.650659	7
scaffold.387199	12.220212	4.9594493	7
scaffold.302988	0.96790874	18.20661	7
scaffold.315743	0.68878776	-4.3139873	7
scaffold.303921	28.883078	8.262265	7
scaffold.351556	-15.212589	37.175632	7
scaffold.303941	-15.489104	44.03162	7
scaffold.317934	42.22474	36.52969	7
scaffold.337150	-10.468028	38.567665	7
scaffold.318030	20.309423	4.439629	7
scaffold.360898	30.106682	39.26026	7
scaffold.337590	-24.090582	9.11242	7
scaffold.302870	42.174232	36.27311	7
scaffold.338575	35.527874	29.02213	7
scaffold.323443	-42.64091	41.32163	7
scaffold.307262	43.87341	-30.840412	7
scaffold.326897	49.898243	-24.144922	7
scaffold.318737	49.150658	-25.531937	7
scaffold.338074	-31.18268	20.412306	7
scaffold.324202	31.452686	-17.097038	7
scaffold.317937	5.1121354	53.05779	7
scaffold.303018	0.8722255	18.346857	7
scaffold.303017	0.8724115	18.3532	7
scaffold.303010	0.8775402	18.346205	7
scaffold.326599	39.322723	-30.57378	7
scaffold.304268	11.348387	-27.24549	7
